"","grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
"4251",10,0,"More than one race",1,1,1,0,1,1,1,0,1,1,1,1,1,1,300,30,1,1,0,1913,566.47
"4252",11,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,30,1,1,0,930,568.2
"4253",9,0,"White",1,1,1,1,0,0,0,1,1,1,1,1,1,0,300,26,1,1,0,1250,436.11
"4254",9,1,"Hispanic",0,1,1,1,1,1,0,1,1,0,0,1,1,0,360,42,1,1,1,2886,431.27
"4255",9,1,"Hispanic",0,0,1,0,0,0,0,0,1,1,0,0,0,0,NA,20,1,1,0,400,271.18
"4256",10,1,"Hispanic",1,1,1,NA,1,1,NA,NA,1,0,1,1,1,1,200,20,1,0,1,398,562.58
"4257",11,0,"Black",0,1,1,1,1,1,NA,NA,1,1,1,1,1,0,90,20,1,1,1,1411,449.45
"4258",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1273,536.92
"4259",11,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,215,23,1,1,0,1680,673.21
"4260",10,0,"Hispanic",1,1,1,0,1,1,1,1,1,0,1,1,1,0,250,25,1,1,1,2532,491.71
"4261",10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,0,1,366,685.96
"4262",10,0,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,100,20,1,1,0,868,393.05
"4263",9,0,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,90,25,1,1,1,1046,462.8
"4264",11,1,"Hispanic",0,1,1,0,1,1,0,1,0,0,0,0,1,0,260,30,1,1,1,2646,584.15
"4265",9,1,"Black",1,1,1,1,1,1,1,0,1,1,1,1,1,1,420,NA,1,1,0,507,363.13
"4266",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,20,1,1,0,196,659.33
"4267",10,0,"White",1,1,0,0,0,1,0,0,1,1,1,1,1,0,NA,NA,1,1,0,865,370.17
"4268",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,35,1,1,1,2532,564.96
"4269",11,0,"Black",1,1,1,0,0,1,0,1,0,0,0,0,1,1,235,30,1,1,1,989,510.62
"4270",10,0,"More than one race",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,240,15,1,1,0,509,534.53
"4271",11,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,20,1,1,0,1411,410.77
"4272",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,25,1,1,0,987,671.57
"4273",11,1,"Asian",1,1,1,NA,1,1,NA,1,1,0,0,1,1,0,225,35,1,1,1,989,525.23
"4274",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,180,16,1,1,0,509,533.64
"4275",10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,45,15,1,0,1,356,439.85
"4276",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,200,15,1,1,0,NA,676.02
"4277",11,0,"Hispanic",1,1,1,1,0,0,0,0,1,0,1,1,1,0,300,20,1,1,1,NA,478.29
"4278",10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,1,264,25,1,1,0,2402,570.12
"4279",10,1,"White",NA,0,1,0,1,0,0,1,1,1,1,1,1,0,250,18,1,1,0,227,415.08
"4280",10,0,"White",1,0,1,0,1,1,0,0,1,1,1,1,1,0,225,24,1,1,0,NA,461.37
"4281",9,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,210,17,1,1,0,NA,602.06
"4282",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,230,18,1,1,0,1380,405.86
"4283",10,0,"White",0,1,1,0,1,1,1,1,1,NA,NA,1,1,0,225,22,1,1,0,612,660.29
"4284",9,1,"White",0,0,0,0,0,0,0,1,1,1,1,1,1,0,300,NA,1,1,1,2532,414.76
"4285",10,1,"White",1,0,1,0,1,1,NA,1,1,1,1,1,1,0,300,30,1,1,1,3138,408.9
"4286",11,1,"Hispanic",0,0,1,0,1,1,0,1,1,1,1,1,1,0,300,32,1,1,1,3261,422.93
"4287",9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,26,1,1,0,2041,400.08
"4288",10,0,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,50,15,1,1,0,868,375.49
"4289",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,240,30,1,1,0,808,630.33
"4290",10,1,"Hispanic",1,1,1,0,0,1,1,1,1,1,1,1,1,1,300,20,1,1,1,3201,572.44
"4291",11,1,"Hispanic",0,0,1,NA,1,0,0,1,1,1,0,1,0,1,300,30,1,1,0,1347,524.34
"4292",10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,25,1,1,1,1720,436.66
"4293",9,1,"White",0,1,1,1,1,1,1,1,0,1,1,1,1,0,225,NA,1,1,0,366,420.77
"4294",10,1,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,NA,30,1,1,1,2532,553.93
"4295",10,0,"Black",1,0,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,0,1173,427.69
"4296",10,0,"Hispanic",0,1,0,NA,1,0,0,NA,NA,0,0,0,0,0,225,30,1,1,1,1574,324.1
"4297",10,0,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,365,35,1,1,0,712,492.35
"4298",9,1,"White",0,0,1,1,1,1,0,0,1,1,1,1,0,0,450,18,1,1,0,865,438.4
"4299",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,20,1,1,0,247,651.95
"4300",11,0,"Asian",1,1,0,NA,1,0,0,0,1,0,0,1,1,0,45,30,1,1,1,1110,488.78
"4301",10,1,"Hispanic",0,1,1,1,1,1,1,1,1,1,0,NA,1,0,250,25,1,1,1,NA,463.58
"4302",11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,10,0,0,1,366,654.38
"4303",9,0,"Hispanic",1,1,1,0,1,1,1,1,0,0,0,1,1,0,300,20,0,1,1,991,580.45
"4304",10,0,"White",1,1,1,NA,NA,NA,0,1,1,1,1,1,0,1,1000,16,1,1,0,1411,555.74
"4305",10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,585.91
"4306",10,0,"Hispanic",1,1,1,0,0,1,NA,1,0,0,0,0,1,0,232,20,1,1,0,2710,492.19
"4307",10,0,"White",1,0,1,0,1,1,0,1,1,0,1,1,1,0,240,25,1,1,0,2748,490.05
"4308",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,360,26,1,0,1,575,583.59
"4309",9,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,21,1,1,1,1619,618.54
"4310",10,1,"Hispanic",1,1,0,0,1,0,0,1,0,0,1,0,1,0,NA,NA,1,1,0,2183,465.58
"4311",9,1,"White",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0,NA,29,1,1,0,1471,304.45
"4312",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,26,1,1,0,1064,424.03
"4313",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,375,30,1,1,0,712,572.6
"4314",10,0,"Hispanic",0,0,1,0,1,NA,NA,NA,1,0,NA,0,1,0,450,16,1,1,0,3004,457.24
"4315",10,0,"White",0,0,1,0,1,0,0,1,1,1,1,1,1,0,250,25,1,1,0,1375,499.5
"4316",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,50,1,1,1,1378,549.76
"4317",10,1,"Hispanic",1,1,1,NA,1,1,NA,1,1,0,1,1,0,0,450,25,1,1,0,2569,474.24
"4318",11,0,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,1,0,275,25,1,1,0,2340,533.5
"4319",10,1,"Black",NA,NA,1,0,0,1,0,1,1,1,1,1,0,0,NA,NA,1,1,0,820,367.3
"4320",10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,450,25,1,1,1,1720,534.77
"4321",9,0,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,1,1,0,150,25,1,1,0,1233,530.8
"4322",11,0,"Hispanic",1,1,1,0,1,1,1,1,1,0,1,1,1,1,80,25,1,1,0,2183,572.66
"4323",10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,275,20,1,1,0,1692,547.48
"4324",10,0,"More than one race",0,1,1,1,1,1,0,1,0,1,1,1,1,0,365,20,1,1,0,712,495.85
"4325",10,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,1,1,0,45,20,1,1,1,1408,605.47
"4326",11,0,"Asian",0,1,1,0,0,1,1,1,1,0,1,1,1,0,200,25,1,1,0,1327,566.94
"4327",10,0,"Hispanic",1,1,1,0,0,1,1,1,1,0,1,1,1,1,300,20,1,1,0,898,671.89
"4328",10,1,"Hispanic",1,0,1,0,1,1,0,1,0,0,0,0,1,0,550,30,1,1,1,3201,426.46
"4329",10,1,"More than one race",1,1,1,NA,0,1,1,1,1,0,1,1,1,1,270,25,1,1,1,2255,680.03
"4330",10,0,"Asian",1,1,1,0,1,1,0,1,1,0,0,0,1,0,375,20,1,1,0,2183,440.16
"4331",10,1,"White",1,1,1,1,1,1,NA,1,1,1,0,1,1,0,420,25,1,1,0,996,678.43
"4332",11,0,"Black",0,1,1,1,0,1,NA,0,1,1,1,1,1,0,300,25,1,1,1,NA,465.5
"4333",10,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,1,1,0,270,20,1,0,1,570,625.27
"4334",11,0,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,1,0,285,30,1,1,1,NA,342.21
"4335",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,196,455.01
"4336",10,0,"Asian",0,1,1,0,1,NA,NA,NA,1,0,0,1,1,1,450,25,1,1,1,1720,669.58
"4337",10,0,"Hispanic",1,NA,NA,NA,0,NA,NA,0,1,0,0,0,1,1,360,35,1,1,1,2942,509.19
"4338",10,0,"Hispanic",1,1,1,0,1,0,0,1,1,0,1,1,1,0,315,10,1,1,0,400,520.15
"4339",10,0,"Black",0,1,1,1,1,1,0,1,1,1,1,1,1,0,180,24,1,1,0,2041,439.52
"4340",10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,0,270,23,1,1,0,1489,583.79
"4341",11,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,900,25,1,1,0,1064,629.36
"4342",11,1,"Black",1,1,1,0,0,1,1,1,1,1,1,1,1,1,180,31,1,1,0,1733,462.54
"4343",10,0,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,270,20,1,1,0,996,611.03
"4344",9,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,400,26,1,1,0,1317,459.81
"4345",10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,215,25,1,1,0,774,476.32
"4346",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,18,1,1,0,926,628.32
"4347",10,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,235,25,1,1,0,1828,694.92
"4348",10,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,300,25,1,1,0,929,581.42
"4349",9,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,650,NA,1,1,0,1750,413.07
"4350",10,0,"Hispanic",1,1,0,0,0,1,0,1,1,0,0,0,1,1,300,30,1,1,0,1900,514.59
"4351",9,1,"Hispanic",1,1,1,0,0,1,0,1,1,1,0,1,1,0,200,25,1,1,0,1733,653.65
"4352",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,220,20,1,1,0,846,444.34
"4353",11,1,"Hispanic",0,0,NA,NA,1,NA,NA,NA,1,0,0,0,1,0,NA,NA,NA,1,1,673,314.47
"4354",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,1,NA,NA,1,1,0,361,436.58
"4355",11,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,0,1471,632.56
"4356",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,60,30,1,1,1,1400,453.82
"4357",10,1,"Hispanic",1,0,1,1,0,1,0,1,1,1,1,1,1,0,275,30,1,1,1,2144,338.04
"4358",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,347,428.38
"4359",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,30,NA,1,0,505,453.16
"4360",10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,90,24,1,1,0,1680,497.09
"4361",10,0,"Hispanic",0,1,1,0,1,1,0,1,0,0,0,0,1,0,300,30,1,1,1,2255,594.27
"4362",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,30,1,0,1,575,575.21
"4363",11,0,"White",0,1,1,NA,0,1,NA,1,1,1,1,1,1,0,350,30,1,1,0,1295,558.6
"4364",10,1,"White",1,1,1,1,0,1,1,0,1,0,0,1,1,0,180,14,1,1,0,509,577.25
"4365",11,0,"More than one race",1,1,1,0,NA,1,0,1,1,1,1,1,1,0,270,20,1,1,1,1619,410.13
"4366",10,0,"Hispanic",1,1,1,1,1,1,1,1,1,0,0,1,1,0,250,26,1,1,1,3261,500.69
"4367",10,0,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,21,1,1,0,421,543.99
"4368",10,1,"Black",1,1,1,0,1,0,NA,NA,1,1,1,1,1,0,60,12,1,1,1,2149,452.03
"4369",11,1,"Black",1,1,1,1,1,1,NA,0,1,1,1,1,1,0,200,20,1,1,1,2640,509.99
"4370",10,1,"Hispanic",1,1,1,1,1,1,NA,1,0,1,1,1,1,0,250,75,1,1,0,1375,513.84
"4371",10,0,"Hispanic",0,0,1,0,1,1,0,NA,1,0,0,1,1,0,280,24,1,1,1,673,354.52
"4372",11,0,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,270,30,1,1,0,1680,594.67
"4373",11,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,854,498.86
"4374",10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,50,25,1,1,1,2080,441.21
"4375",10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,250,31,1,1,1,2004,499.17
"4376",9,1,"Hispanic",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,1,1,539,265.32
"4377",11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,1,2080,583.31
"4378",10,1,"Black",1,1,1,NA,1,1,NA,0,1,1,1,1,1,0,250,18,1,1,1,1196,382.85
"4379",10,1,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,240,20,1,0,1,575,483.22
"4380",10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,30,1,1,0,1347,456.6
"4381",11,1,"White",0,1,1,0,0,1,0,0,1,1,1,1,1,0,960,15,1,1,0,434,555.37
"4382",10,1,"Asian",1,1,1,0,1,1,0,1,1,0,0,1,1,0,275,35,1,1,0,2340,508.87
"4383",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,150,28,1,1,0,930,575.65
"4384",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,350,32,1,1,0,1101,559.95
"4385",10,0,"Hispanic",1,1,1,0,1,1,0,0,1,1,1,1,1,0,150,23,1,1,1,539,409.57
"4386",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,35,1,1,1,2085,520.58
"4387",10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,1,225,30,1,1,0,1087,551.36
"4388",10,0,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,2041,549.15
"4389",9,1,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,0,175,27,1,1,1,2532,368.98
"4390",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,270,75,1,1,0,389,615.32
"4391",10,0,"Hispanic",1,1,1,0,0,1,1,1,0,0,0,0,1,0,270,30,1,1,1,2966,496.32
"4392",10,1,"Black",1,1,1,NA,0,1,NA,1,1,1,1,1,1,0,280,15,NA,1,0,100,287.85
"4393",9,0,"Black",1,0,1,1,1,NA,NA,NA,1,1,0,1,0,1,180,NA,1,1,0,100,375.97
"4394",11,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,0,0,0,375,35,1,1,1,2646,603.96
"4395",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,150,20,1,1,0,1387,498.55
"4396",11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,30,1,1,1,1988,532.86
"4397",11,1,"White",1,0,1,0,1,1,0,1,1,0,0,1,1,0,60,25,1,1,1,1988,488.35
"4398",10,1,"Black",1,1,1,1,1,1,0,NA,1,1,1,1,1,1,270,15,1,1,1,914,423.49
"4399",10,1,"Hispanic",1,1,1,NA,1,NA,NA,NA,1,0,NA,1,1,0,250,25,1,1,1,NA,466.22
"4400",11,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,200,20,1,1,1,2640,488.83
"4401",9,1,"Hispanic",1,1,0,0,0,0,0,1,0,0,0,0,1,0,45,20,1,1,1,1408,433.84
"4402",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,17,1,1,0,996,622.31
"4403",10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,32,1,1,0,2748,693.65
"4404",10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,1,1723,468.87
"4405",10,1,"Hispanic",1,1,1,NA,1,1,1,1,0,0,0,0,1,0,400,28,NA,1,0,899,488.99
"4406",11,0,"Asian",1,1,1,0,1,1,1,1,NA,0,0,0,1,1,300,30,1,1,1,3201,646.7
"4407",11,0,"Asian",1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,25,1,1,1,3592,525.32
"4408",10,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,0,270,20,1,0,1,570,448.1
"4409",11,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,774,431.75
"4410",9,1,"Asian",1,0,1,0,0,1,0,1,0,0,0,0,1,0,270,29,1,1,1,1400,501.74
"4411",10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,1,0,240,23,1,1,0,2748,530.4
"4412",10,0,"White",1,0,1,0,0,1,NA,1,1,1,1,1,1,0,NA,20,1,1,0,996,385.5
"4413",9,1,"Black",1,1,1,0,1,1,0,0,0,0,0,0,1,0,120,38,1,1,1,1900,548.8
"4414",10,0,"White",1,1,1,1,1,1,1,1,0,1,1,1,1,1,300,23,1,1,1,1378,569.01
"4415",11,0,"Black",0,0,1,0,1,1,0,1,1,1,1,1,1,0,315,20,1,1,0,1327,492.83
"4416",11,0,"Hispanic",1,1,1,0,1,1,1,0,1,0,0,1,1,0,300,30,1,1,1,3164,563.85
"4417",10,1,"White",0,1,0,0,0,1,0,1,1,1,1,1,NA,0,240,15,0,1,0,247,558.09
"4418",12,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,12,1,0,1,915,541.74
"4419",10,0,"Asian",0,1,1,1,1,1,1,0,0,0,0,0,1,0,200,21,1,1,1,2203,673.47
"4420",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,15,1,1,0,2098,533.74
"4421",10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,505,435.15
"4422",9,1,"White",1,0,1,1,1,0,0,0,1,1,1,1,1,0,275,25,1,1,0,854,342.93
"4423",9,1,"Hispanic",1,0,1,1,0,1,0,1,1,1,1,1,NA,0,225,29,1,1,0,NA,395.11
"4424",11,1,"Hispanic",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,0,1,308,565.79
"4425",10,1,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,55,22,1,1,1,1392,443.86
"4426",10,0,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,0,300,35,1,1,1,3138,471.22
"4427",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,350,30,1,1,1,2080,540.25
"4428",10,1,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,225,14,1,0,0,331,610.2
"4429",10,1,"More than one race",0,1,1,0,1,1,0,1,1,1,1,1,1,0,200,22,1,1,0,1327,513.68
"4430",10,1,"Asian",0,1,1,0,0,1,1,1,0,0,0,0,1,1,600,30,1,1,1,2886,481.21
"4431",10,0,"White",1,1,1,0,1,NA,NA,NA,1,1,1,1,1,1,450,26,1,1,1,1062,479.64
"4432",10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,24,1,1,0,865,467.99
"4433",11,1,"Hispanic",1,1,1,1,1,0,0,0,1,1,0,1,1,0,225,20,1,1,1,1196,416.6
"4434",10,1,"White",1,0,1,0,1,1,0,0,1,1,1,1,1,0,250,24,1,1,0,899,359.76
"4435",10,0,"More than one race",0,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,1,0,316,547.01
"4436",11,1,"Asian",1,1,1,1,1,1,NA,1,0,0,0,1,1,1,270,35,1,1,1,2085,593.05
"4437",9,1,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,450,25,1,1,0,1079,378.92
"4438",10,1,"White",1,0,1,1,1,1,NA,1,1,1,1,1,0,0,270,38,1,1,0,196,563.87
"4439",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,30,1,1,0,1750,626.92
"4440",11,0,"Hispanic",1,NA,0,0,0,0,0,1,1,0,0,NA,1,0,NA,NA,NA,1,1,626,383.44
"4441",10,0,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,20,1,1,1,2532,647.42
"4442",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,90,24,1,1,0,1079,403.3
"4443",10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,NA,1,1,0,361,366.57
"4444",10,1,"Black",1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,15,1,1,1,1196,416.68
"4445",11,1,"White",0,1,1,NA,1,1,1,1,1,1,1,1,1,0,148,23,1,0,1,1212,567.23
"4446",10,0,"White",1,1,1,0,1,1,NA,NA,1,1,1,1,1,0,220,17,1,1,0,854,447.86
"4447",10,0,"Black",1,1,1,0,1,1,1,1,1,0,0,1,1,0,285,22,1,1,1,1619,618.66
"4448",11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,230,18,1,1,0,1828,484.33
"4449",10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,28,1,1,0,1900,501.26
"4450",10,1,"White",0,1,1,NA,1,1,1,1,1,1,1,1,1,0,300,25,1,1,1,2255,407.86
"4451",10,1,"Hispanic",1,0,1,0,0,0,0,1,1,1,1,1,0,0,275,14,1,1,0,400,464.46
"4452",10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,850,24,1,1,0,820,411.72
"4453",10,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,225,NA,1,1,0,632,594.83
"4454",11,0,"Hispanic",0,1,1,0,0,1,0,1,1,0,0,0,0,1,450,26,1,1,1,1110,460.73
"4455",10,1,"Hispanic",0,1,0,0,1,0,0,0,1,0,1,1,1,0,180,25,1,1,0,1489,457.97
"4456",10,1,"Black",1,1,1,NA,0,1,NA,1,1,1,1,1,1,0,NA,15,1,1,0,1380,396
"4457",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,325,20,1,1,0,2183,626.16
"4458",10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,55,30,1,1,0,2041,480.75
"4459",10,0,"Hispanic",1,0,0,0,1,1,0,1,1,0,1,1,1,0,385,13,1,1,0,400,436.35
"4460",11,1,"Native Hawaiian/Other Pacific Islander",0,0,1,0,0,1,0,1,1,1,1,1,1,1,360,40,0,1,1,626,485.94
"4461",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,240,26,1,0,1,575,707.47
"4462",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,29,1,1,0,1897,513.72
"4463",10,0,"White",0,1,1,1,1,1,0,0,1,1,1,1,1,0,270,24,1,1,0,1471,444.13
"4464",10,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,NA,20,1,0,1,356,438.41
"4465",10,1,"American Indian/Alaska Native",1,1,1,0,0,1,0,1,1,1,1,1,0,1,440,15,1,1,0,887,490.83
"4466",10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,12,1,0,1,915,599.38
"4467",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,250,30,NA,1,0,1375,561.94
"4468",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,280.96
"4469",10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,270,15,1,1,0,389,599.14
"4470",11,0,"White",1,1,1,1,1,1,NA,1,0,0,0,1,1,0,300,30,1,1,0,2041,693.02
"4471",10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,0,285,39,1,1,1,NA,280.8
"4472",9,1,"White",0,1,0,0,1,0,0,1,0,0,0,0,1,0,200,NA,NA,1,1,1998,375.15
"4473",9,0,"White",1,0,1,0,1,1,0,1,1,1,0,1,1,0,NA,NA,1,1,0,2569,471.06
"4474",10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,22,NA,1,0,887,638.52
"4475",10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,200,17,1,1,0,846,446.26
"4476",10,0,"Asian",1,1,1,1,0,1,1,1,1,0,0,1,1,1,270,25,1,1,0,1680,609.76
"4477",10,1,"More than one race",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,2162,551.36
"4478",11,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,1,275,40,1,1,1,1763,424.62
"4479",10,1,"White",1,1,1,0,0,1,1,1,1,1,0,1,1,0,225,25,1,0,0,1064,400.65
"4480",10,1,"Hispanic",1,0,1,1,0,1,0,1,1,0,0,0,1,0,300,20,0,1,1,6694,383.01
"4481",10,1,"White",0,1,1,NA,0,1,0,1,1,1,1,1,1,0,500,25,1,1,0,979,438.16
"4482",10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,15,1,0,1,1212,573.01
"4483",10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,2999,593.21
"4484",10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,623.27
"4485",10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,45,25,1,1,0,1610,561.22
"4486",9,1,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,300,25,1,1,0,3004,532.28
"4487",11,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,650,30,1,1,0,362,592.49
"4488",10,1,"White",1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,34,1,1,1,2886,545.11
